seed=1
rau theta phi
1 0.942273 4.125341
1 1.889290 5.938126
1 2.668502 6.248259
1 2.992341 3.611567
1 1.720958 4.040670
1 1.861039 2.873379
1 1.485317 0.321064
1 0.456043 5.148928
1 2.263935 6.008937
1 2.720650 2.562330
1 1.385350 0.128172
1 0.286631 5.329205
1 2.341080 1.149928
1 0.884125 6.041392
1 2.746692 1.402368
1 0.984100 1.367006
1 0.970522 3.938048
1 1.827113 5.984425
1 2.701945 5.292408
1 2.324887 4.733212
1 2.102066 5.967907
1 2.689750 4.132304
1 1.891625 3.579263
1 1.710566 1.452541
1 1.003159 2.687557
1 1.425765 6.243498
1 2.982473 5.279724
1 2.319362 5.183293
1 2.278241 5.533098
1 2.436019 3.639488
1 1.729953 2.073460
1 1.223882 2.094942
1 1.231144 4.998372
1 2.203133 1.453744
1 1.003613 4.058518
1 1.866974 1.260597
1 0.928870 6.240306
1 2.976183 1.888371
1 1.160465 1.482056
1 1.014262 2.373168
1 1.323692 0.183118
1 0.343114 5.190740
1 2.281363 5.015862
1 2.210052 0.097318
1 0.249553 1.989854
1 1.195434 4.356812
1 1.967973 0.707057
1 0.684181 1.996924
1 1.197852 3.812293
1 1.785943 3.565712
1 1.706211 6.187224
1 2.893794 1.964147
1 1.186623 5.846341
1 2.607927 2.995282
1 1.524207 0.828791
1 0.743376 5.943630
1 2.672362 4.518224
1 2.024386 5.491604
1 2.415888 3.681667
1 1.743566 0.967079
1 0.806306 5.377414
1 2.362689 0.854400
1 0.755344 2.827507
1 1.470653 2.186291
1 1.261822 0.924147
1 0.787195 0.111079
1 0.266713 0.801982
1 0.730679 1.473960
1 1.011224 4.529015
1 2.028211 4.646201
1 2.070234 1.271206
1 0.933080 2.333542
1 1.310662 0.200471
1 0.359172 1.533240
1 1.033338 1.820884
1 1.136916 4.478779
1 2.010465 2.273117
1 1.290704 2.516903
1 1.370617 3.187053
1 1.585267 0.639933
1 0.649638 4.817741
1 2.133571 0.364160
1 0.486265 0.612796
1 0.635220 1.115988
1 0.870074 1.105655
1 0.865763 3.373178
1 1.644579 6.101803
1 2.800125 5.142181
1 2.261146 5.701745
1 2.523391 4.374052
1 1.973932 1.433474
1 0.995944 2.672442
1 1.420900 3.516807
1 1.690517 1.058957
1 0.846080 3.913709
1 1.819113 5.319683
1 2.336865 4.462884
1 2.004881 5.307887
1 2.331668 0.988223
1 0.815590 2.607775
1 1.400049 3.665422
1 1.738319 4.404350
1 1.984440 1.706114
1 1.096259 4.489440
1 2.014218 5.526419
1 2.432747 4.484800
1 2.012584 2.949872
1 1.509732 4.166393
1 1.903082 4.748960
1 2.107890 0.463790
1 0.550293 3.766167
1 1.770938 1.162344
1 0.889225 1.097250
1 0.862245 0.338899
1 0.468769 3.302469
1 1.622027 5.220443
1 2.293905 1.585767
1 1.052691 4.991971
1 2.200609 0.679534
1 0.670200 4.383830
1 1.977318 2.409373
1 1.335560 5.487368
1 2.413859 1.602315
1 1.058744 0.374601
1 0.493330 0.166009
1 0.326541 0.386319
1 0.501150 2.333316
1 1.310587 2.686596
1 1.425455 2.652594
1 1.414508 2.948347
1 1.509246 3.670845
1 1.740070 1.299198
1 0.944124 1.558519
1 1.042679 5.718638
1 2.532730 5.553524
1 2.446105 1.353990
1 0.965493 5.097579
1 2.242870 3.776911
1 1.774429 5.799565
1 2.579345 2.235590
1 1.278252 0.105378
1 0.259739 5.513624
1 2.426513 3.067922
1 1.547344 2.743365
1 1.443694 1.715345
1 1.099559 2.546298
1 1.380155 0.848984
1 0.752826 6.048908
1 2.752958 2.053223
1 1.217024 1.271913
1 0.933360 1.647934
1 1.075325 0.550863
1 0.601204 3.218790
1 1.595371 6.259786
1 3.019465 2.566351
1 1.386652 4.882233
1 2.158033 3.569059
1 1.707287 5.895446
1 2.639503 5.219343
1 2.293438 1.942749
1 1.179266 4.359825
1 1.969013 1.072455
1 0.851804 4.581053
1 2.046759 5.882082
1 2.630734 0.513532
1 0.579863 4.125808
1 1.889447 1.220157
1 0.912700 5.152478
1 2.265405 2.833949
1 1.472713 3.644863
1 1.731685 4.440360
1 1.996993 3.732931
1 1.760155 1.767831
1 1.118222 5.037596
1 2.218701 0.955473
1 0.801175 5.093590
1 2.241248 5.844889
1 2.607019 3.733769
1 1.760426 3.290209
1 1.618120 0.224626
1 0.380445 5.371518
1 2.360021 2.304149
1 1.300967 2.561012
1 1.384923 3.116000
1 1.562650 0.260259
1 0.409909 1.077294
1 0.853849 4.220151
1 1.921241 3.486340
1 1.680754 4.211676
1 1.918370 5.551861
1 2.445280 4.824917
1 2.136274 1.595824
1 1.056372 4.381933
1 1.976660 1.939994
1 1.178317 2.039485
1 1.212358 2.842805
1 1.475545 1.689731
1 1.090387 5.587282
1 2.463048 3.245381
1 1.603839 0.783605
1 0.721871 0.487926
1 0.564813 1.007625
1 0.824038 1.972255
1 1.189405 3.887192
1 1.810415 5.765104
1 2.559092 1.112174
1 0.868485 6.115992
1 2.813879 4.848293
1 2.145111 4.922458
1 2.173494 1.055738
1 0.844710 0.078506
1 0.224027 6.267526
1 3.041707 0.714609
1 0.687976 3.258380
1 1.607979 5.631783
1 2.485944 3.482791
1 1.679618 1.122410
1 0.872745 2.220252
1 1.273149 6.218169
1 2.937794 0.555051
1 0.603557 4.489024
1 2.014072 4.824264
1 2.136028 3.191210
1 1.586591 1.396490
1 0.981852 3.107425
1 1.559920 0.654780
1 0.657411 3.037783
1 1.537747 5.137017
1 2.259016 0.592079
1 0.624021 4.785217
1 2.121377 0.368717
1 0.489361 1.812653
1 1.134027 4.375449
1 1.974415 6.050938
1 2.754666 4.756699
1 2.110759 4.875562
1 2.155485 4.560616
1 2.039454 1.703728
1 1.095405 2.077184
1 1.225143 1.853510
1 1.148332 6.195821
1 2.905209 1.940106
1 1.178355 3.921640
1 1.821718 0.385082
1 0.500329 0.393554
1 0.505922 4.543013
1 2.033183 1.146872
1 0.882866 4.948456
1 2.183575 4.463206
1 2.004994 4.444767
1 1.998534 2.411659
1 1.336308 6.215691
1 2.933933 2.887506
1 1.489830 5.269386
1 2.314880 1.080788
1 0.855323 0.120388
1 0.277733 0.172881
1 0.333293 2.782985
1 1.456399 1.603282
1 1.059097 4.056330
1 1.866246 2.185079
1 1.261417 5.687717
1 2.515727 1.080699
1 0.855286 4.900062
1 2.164866 1.631381
1 1.069326 5.090635
1 2.240048 0.172075
1 0.332508 1.805166
1 1.131395 4.213781
1 1.919083 3.242674
1 1.602977 5.549814
1 2.444264 1.836328
1 1.142327 0.152989
1 0.313364 1.471400
1 1.010262 5.477748
1 2.409267 3.278841
1 1.614498 3.948132
1 1.830433 5.821975
1 2.592871 1.884133
1 1.158994 5.653877
1 2.497567 4.098557
1 1.880327 1.889094
1 1.160716 1.070646
1 0.851038 5.580566
1 2.459650 3.472618
1 1.676361 6.067928
1 2.769260 1.282039
1 0.937364 2.181303
1 1.260155 5.057530
1 2.226683 2.979007
1 1.519021 3.758138
1 1.768331 4.447484
1 1.999484 4.085699
1 1.876032 5.694755
1 2.519562 6.276773
1 3.077688 5.321128
1 2.337504 3.628064
1 1.726271 4.841210
1 2.142428 5.256904
1 2.309493 4.923666
1 2.173961 2.511083
1 1.368726 5.895423
1 2.639488 4.832536
1 2.139148 3.976984
1 1.839948 0.643545
1 0.651536 2.693908
1 1.427807 6.170136
1 2.872511 3.790035
1 1.778696 0.180831
1 0.340943 4.440829
1 1.997157 5.332324
1 2.342464 3.303214
1 1.622265 5.175432
1 2.274953 5.346458
1 2.348760 2.094140
1 1.230873 4.083398
1 1.875265 4.725821
1 2.099339 1.131209
1 0.876396 5.598400
1 2.468707 1.613128
1 1.062688 6.174701
1 2.878031 5.109534
1 2.247742 3.637825
1 1.729416 5.539224
1 2.439031 6.060955
1 2.763206 3.476167
1 1.677497 2.882958
1 1.488377 4.235887
1 1.926579 4.056367
1 1.866258 2.795384
1 1.460370 2.643442
1 1.411558 6.218169
1 2.937793 0.544478
1 0.597602 2.725809
1 1.438059 1.964509
1 1.186747 5.643045
1 2.491846 4.255615
1 1.933287 2.628489
1 1.406735 6.217960
1 2.937465 3.314783
1 1.625952 4.830854
1 2.138513 0.849861
1 0.753234 1.939269
1 1.178067 2.413769
1 1.336999 3.964333
1 1.835773 1.654806
1 1.077810 2.945464
1 1.508326 5.475863
1 2.408370 3.008718
1 1.528488 0.444439
1 0.538399 5.257718
1 2.309843 6.028798
1 2.736399 3.364714
1 1.641878 2.073215
1 1.223800 4.265022
1 1.936492 3.646145
1 1.732099 0.850783
1 0.753662 4.856581
1 2.148256 5.972742
1 2.693287 3.706787
1 1.751688 2.184723
1 1.261298 5.996443
1 2.711021 6.210477
1 2.926030 3.212272
1 1.593296 3.530298
1 1.694843 1.600267
1 1.057996 3.650805
1 1.733602 3.780305
1 1.775532 0.011738
1 0.086473 2.508627
1 1.367929 2.324075
1 1.307542 4.444449
1 1.998423 3.344066
1 1.635290 0.624892
1 0.641681 3.350459
1 1.637330 1.259741
1 0.928530 4.419439
1 1.989691 3.972089
1 1.838332 0.054886
1 0.187200 5.123020
1 2.253262 4.113339
1 1.885271 5.291648
1 2.324555 4.522073
1 2.025750 1.074116
1 0.852506 1.072900
1 0.851992 5.776625
1 2.565792 6.234239
1 2.964840 0.457181
1 0.546257 5.784341
1 2.570319 3.972627
1 1.838509 2.807668
1 1.464304 1.750110
1 1.111940 2.509678
1 1.368270 1.130240
1 0.875994 1.871676
1 1.154663 3.633668
1 1.728076 4.775979
1 2.117930 2.184645
1 1.261272 4.678910
1 2.082133 4.376052
1 1.974624 3.630748
1 1.727135 5.961987
1 2.685453 5.165396
1 2.270769 0.047529
1 0.174167 0.849813
1 0.753211 1.127889
1 0.875020 0.066971
1 0.206852 0.899294
1 0.775964 3.369005
1 1.643247 5.085408
1 2.237929 0.282342
1 0.427204 1.524833
1 1.030220 5.044809
1 2.221583 2.802901
1 1.462777 3.309542
1 1.624282 4.720131
1 2.097243 6.030748
1 2.737976 4.716086
1 2.095755 0.882651
1 0.768371 0.115787
1 0.272341 4.522378
1 2.025858 6.193676
1 2.902310 3.580668
1 1.711017 6.217036
1 2.936020 0.360934
1 0.484064 2.952152
1 1.510459 4.784614
1 2.121152 2.810200
1 1.465114 0.330039
1 0.462488 5.198395
1 2.284583 1.739337
1 1.108112 3.651603
1 1.733859 4.626828
1 2.063222 2.390752
1 1.329460 0.392999
1 0.505557 1.498675
1 1.020480 5.226352
1 2.296417 0.369745
1 0.490056 0.226307
1 0.381884 2.213440
1 1.270880 4.822008
1 2.135177 2.967958
1 1.515499 0.266004
1 0.414474 3.379078
1 1.646463 4.738307
1 2.103948 3.632296
1 1.727634 0.573204
1 0.613664 1.722501
1 1.102114 3.443821
1 1.667148 5.879343
1 2.628953 4.748165
1 2.107595 5.954938
1 2.680385 6.061022
1 2.763264 4.601821
1 2.054211 3.080931
1 1.551486 1.480272
1 1.013593 3.806107
1 1.783928 0.123972
1 0.281865 3.866994
1 1.803801 5.579230
1 2.458975 6.150549
1 2.849976 1.305972
1 0.946784 2.310593
1 1.303095 4.047466
1 1.863298 4.005375
1 1.849334 0.289497
1 0.432668 2.386361
1 1.328021 1.997122
1 1.197919 0.854388
1 0.755338 2.612615
1 1.401611 3.316421
1 1.626475 0.953942
1 0.800496 4.502545
1 2.018842 5.873596
1 2.625236 2.406107
1 1.334491 0.853522
1 0.754936 0.632422
1 0.645675 4.253875
1 1.932695 4.796832
1 2.125721 0.803163
1 0.731242 2.478571
1 1.358151 6.102482
1 2.800771 3.975351
1 1.839408 4.614577
1 2.058802 3.837347
1 1.794113 3.672062
1 1.740463 2.895133
1 1.492265 1.510311
1 1.024820 6.015395
1 2.725709 4.296574
1 1.947269 6.162938
1 2.864022 2.186808
1 1.261994 3.326167
1 1.629582 1.393740
1 0.980799 0.877418
1 0.765972 0.131245
1 0.290072 0.441625
1 0.536650 1.953789
1 1.183064 1.397598
1 0.982276 2.875739
1 1.486071 2.281455
1 1.293465 4.418988
1 1.989534 2.681217
1 1.423724 0.203917
1 0.362280 2.897857
1 1.493135 3.309598
1 1.624300 5.662512
1 2.502158 4.712359
1 2.094384 1.074318
1 0.852592 4.471155
1 2.007785 6.093218
1 2.792056 5.363362
1 2.356342 3.448082
1 1.668510 2.094280
1 1.230921 0.162066
1 0.322604 3.217634
1 1.595003 5.677879
1 2.510401 5.383743
1 2.365561 0.421917
1 0.524250 3.722495
1 1.756774 2.300427
1 1.299738 2.835784
1 1.473300 3.065988
1 1.546728 1.661419
1 1.080198 0.992938
1 0.817649 0.170824
1 0.331285 5.904536
1 2.645548 0.905152
1 0.778623 1.302067
1 0.945251 5.786831
1 2.571787 1.850835
1 1.147398 5.218437
1 2.293054 5.576526
1 2.457612 4.683042
1 2.083642 4.709069
1 2.093175 2.329032
1 1.309176 6.072657
1 2.773421 5.368736
1 2.358764 5.801360
1 2.580418 0.993006
1 0.817679 1.312951
1 0.949519 0.228730
1 0.383948 5.235607
1 2.300361 5.122018
1 2.252850 6.112653
1 2.810593 5.281842
1 2.320282 3.071198
1 1.548387 1.253154
1 0.925909 0.525596
1 0.586835 5.822457
1 2.593166 3.706631
1 1.751638 5.850594
1 2.610595 5.375828
1 2.361971 5.624420
1 2.482109 5.390831
1 2.368787 0.161183
1 0.321717 0.955032
1 0.800979 3.966862
1 1.836607 0.170267
1 0.330740 2.831628
1 1.471971 2.323987
1 1.307513 2.964492
1 1.514394 4.844038
1 2.143499 2.523816
1 1.372862 6.276096
1 3.074402 0.236982
1 0.390901 5.703271
1 2.524229 4.884598
1 2.158938 5.631094
1 2.485584 4.465610
1 2.005838 0.862443
1 0.759071 6.054903
1 2.758025 2.290702
1 1.296524 2.751371
1 1.446263 4.326092
1 1.957392 5.893691
1 2.638343 0.849432
1 0.753034 1.010961
1 0.825484 1.482795
1 1.014539 2.229513
1 1.276231 4.793278
1 2.124390 3.899668
1 1.814504 1.808781
1 1.132666 2.128993
1 1.242617 5.536373
1 2.437628 2.133641
1 1.244179 1.958032
1 1.184523 3.596149
1 1.715996 2.510650
1 1.368586 4.899795
1 2.164764 3.428866
1 1.662366 5.863251
1 2.618605 4.460408
1 2.004012 1.396545
1 0.981873 4.041643
1 1.861363 0.371403
1 0.491176 2.974392
1 1.517550 1.588313
1 1.053624 3.808921
1 1.784844 3.444522
1 1.667372 5.103844
1 2.245421 2.264358
1 1.287802 6.091500
1 2.790463 1.625295
1 1.067115 3.327074
1 1.629871 4.072801
1 1.871731 2.547769
1 1.380632 0.453096
1 0.543749 6.250115
1 2.996367 3.388323
1 1.649414 3.029088
1 1.534977 3.511793
1 1.688909 4.741803
1 2.105240 5.844092
1 2.606521 2.897671
1 1.493076 0.194982
1 0.354168 3.523556
1 1.692681 1.382917
1 0.976647 1.187065
1 0.899316 1.886987
1 1.159985 3.347820
1 1.636488 0.890351
1 0.771892 3.866309
1 1.803577 0.361674
1 0.484569 2.809529
1 1.464899 1.618035
1 1.064475 0.687937
1 0.674494 1.091749
1 0.859937 2.128828
1 1.242561 2.760914
1 1.449324 1.352637
1 0.964969 1.204112
1 0.906228 5.656431
1 2.498922 3.040657
1 1.538662 3.169182
1 1.579579 1.888331
1 1.160452 0.814807
1 0.736776 3.402057
1 1.653800 1.385614
1 0.977683 2.528931
1 1.374522 4.270397
1 1.938324 6.021109
1 2.730234 6.083993
1 2.783580 1.118816
1 0.871251 4.647049
1 2.070541 2.952565
1 1.510591 5.447872
1 2.395154 3.812311
1 1.785949 3.870102
1 1.804818 1.279482
1 0.936354 3.201585
1 1.589894 6.124790
1 2.822694 1.922112
1 1.172148 3.074171
1 1.549334 0.955877
1 0.801354 5.602685
1 2.470898 4.516153
1 2.023653 2.104750
1 1.234453 0.199648
1 0.358427 0.271340
1 0.418671 5.098644
1 2.243303 2.836079
1 1.473394 1.730891
1 1.105106 6.228392
1 2.954551 2.716637
1 1.435113 4.897190
1 2.163763 3.628327
1 1.726355 2.979897
1 1.519304 6.142742
1 2.841454 2.044600
1 1.214097 0.859628
1 0.757768 2.725698
1 1.438023 0.107285
1 0.262092 6.150835
1 2.850294 6.129207
1 2.827209 0.754953
1 0.707959 2.743217
1 1.443647 5.510446
1 2.424972 6.206462
1 2.920135 4.854596
1 2.147503 4.033733
1 1.858736 5.672895
1 2.507718 3.295409
1 1.619777 5.942827
1 2.671796 3.578859
1 1.710436 0.955297
1 0.801097 2.135152
1 1.244687 2.223197
1 1.274129 5.446604
1 2.394559 1.347217
1 0.962869 4.355586
1 1.967550 5.229720
1 2.297851 0.430499
1 0.529682 3.446337
1 1.667952 4.181829
1 1.908284 0.297923
1 0.439021 5.777205
1 2.566131 3.417309
1 1.658673 0.111309
1 0.266991 4.668378
1 2.078293 3.296904
1 1.620254 5.936844
1 2.667607 3.548356
1 1.700638 3.513102
1 1.689329 1.610877
1 1.061868 6.043799
1 2.748688 4.154764
1 1.899168 4.077837
1 1.873410 5.506935
1 2.423272 3.745549
1 1.764246 0.202619
1 0.361112 6.211171
1 2.927066 2.316050
1 1.304896 1.516034
1 1.026950 1.667300
1 1.082319 5.585764
1 2.462279 2.860132
1 1.481084 3.863699
1 1.802724 0.468883
1 0.553386 1.403412
1 0.984499 0.060856
1 0.197149 4.932189
1 2.177259 1.231420
1 0.917223 5.944381
1 2.672891 4.570381
1 2.042941 2.458095
1 1.351478 1.262091
1 0.929463 6.209784
1 2.925002 4.136426
1 1.893008 3.744201
1 1.763809 2.688228
1 1.425980 4.940848
1 2.180618 2.261288
1 1.286784 4.760314
1 2.112101 2.797512
1 1.461052 0.701048
1 0.681149 1.541799
1 1.036506 1.162590
1 0.889325 5.228255
1 2.297227 0.935604
1 0.792330 4.158877
1 1.900552 4.099727
1 1.880718 2.699859
1 1.429721 5.647721
1 2.494310 1.163806
1 0.889824 0.540217
1 0.595187 0.230145
1 0.385149 3.892126
1 1.812031 0.716535
1 0.688941 4.214685
1 1.919389 5.857512
1 2.614959 2.266808
1 1.288614 3.285691
1 1.616680 5.979874
1 2.698554 4.200194
1 1.914486 1.072999
1 0.852034 1.148605
1 0.883580 2.655406
1 1.415414 6.234819
1 2.965894 3.929484
1 1.824296 0.280904
1 0.426098 2.476246
1 1.357394 4.732972
1 2.101977 1.928515
1 1.174359 3.880541
1 1.808236 0.792127
1 0.725967 5.496169
1 2.418080 5.000084
1 2.203809 5.091151
1 2.240258 2.559392
1 1.384399 1.015641
1 0.827510 4.754228
1 2.109843 1.042999
1 0.839274 5.876965
1 2.627412 2.481564
1 1.359126 6.145738
1 2.844697 2.135802
1 1.244905 0.586750
1 0.621112 3.191537
1 1.586695 0.616819
1 0.637376 5.910815
1 2.649764 5.910347
1 2.649449 4.328755
1 1.958308 0.384897
1 0.500207 3.571662
1 1.708123 5.660826
1 2.501260 1.508377
1 1.024099 4.923762
1 2.173998 4.121155
1 1.887888 4.703248
1 2.091039 5.017634
1 2.210755 4.747424
1 2.107321 6.077792
1 2.777989 3.709766
1 1.752652 1.990713
1 1.195728 6.231427
1 2.959821 3.466433
1 1.674381 2.648857
1 1.413304 2.976263
1 1.518146 1.612121
1 1.062321 1.828771
1 1.139681 5.095400
1 2.241984 4.864111
1 2.151120 0.588252
1 0.621933 3.300377
1 1.621360 1.470582
1 1.009955 4.311836
1 1.952498 5.059711
1 2.227559 1.938425
1 1.177776 0.787633
1 0.723809 5.354646
1 2.352425 1.465900
1 1.008194 1.011342
1 0.825649 1.604002
1 1.059360 3.602089
1 1.717907 1.814746
1 1.134762 1.863171
1 1.151701 5.198346
1 2.284562 0.913254
1 0.782288 5.515805
1 2.427573 2.026798
1 1.208043 3.247991
1 1.604670 0.664298
1 0.662353 5.925989
1 2.660092 3.325640
1 1.629414 5.092321
1 2.240733 3.365879
1 1.642250 2.804317
1 1.463231 1.985780
1 1.194040 5.006008
1 2.206149 4.118543
1 1.887013 4.780953
1 2.119785 4.097377
1 1.879932 0.908235
1 0.780019 2.844556
1 1.476105 5.983568
1 2.701304 3.446856
1 1.668118 0.332873
1 0.464506 2.568623
1 1.387388 5.359323
1 2.354525 4.687371
1 2.085224 2.071740
1 1.223300 4.604015
1 2.055000 2.256028
1 1.285039 4.320072
1 1.955324 5.246982
1 2.305229 1.522136
1 1.029218 3.689273
1 1.746024 3.136936
1 1.569314 0.270072
1 0.417678 2.638320
1 1.409906 1.808354
1 1.132516 1.243418
1 0.922025 0.246993
1 0.399180 4.300835
1 1.948727 2.375662
1 1.324511 4.391572
1 1.980002 0.574792
1 0.614541 3.277219
1 1.613981 1.819400
1 1.136395 4.678018
1 2.081807 1.948667
1 1.181303 3.282377
1 1.615624 0.538435
1 0.594175 1.690326
1 1.090601 3.028321
1 1.534733 3.196306
1 1.588213 5.357193
1 2.353569 0.306011
1 0.445040 3.489177
1 1.681663 1.633536
1 1.070108 3.609203
1 1.720196 2.000223
1 1.198979 2.701562
1 1.430268 2.860467
1 1.481191 3.219603
1 1.595630 1.071160
1 0.851256 1.656767
1 1.078518 4.483454
1 2.012110 5.453380
1 2.397739 2.140548
1 1.246499 4.947644
1 2.183259 3.385416
1 1.648486 4.439430
1 1.996668 0.683045
1 0.671997 0.559543
1 0.606072 4.591749
1 2.050593 3.436736
1 1.664882 6.186546
1 2.892916 3.137566
1 1.569515 4.583997
1 2.047814 5.109779
1 2.247842 1.474925
1 1.011586 1.893284
1 1.162170 2.381154
1 1.326313 2.445120
1 1.347245 3.096935
1 1.556581 0.285417
1 0.429560 2.933863
1 1.504626 5.282028
1 2.320363 6.203173
1 2.915417 6.111719
1 2.809679 2.150277
1 1.249765 5.103361
1 2.245224 0.427550
1 0.527821 4.151222
1 1.897977 1.094788
1 0.861213 2.939502
1 1.506425 5.814218
1 2.588156 3.461334
1 1.672750 4.918575
1 2.171994 4.897737
1 2.163973 0.257347
1 0.407577 2.406203
1 1.334522 2.481051
1 1.358959 3.812808
1 1.786111 5.946243
1 2.674204 4.441306
1 1.997323 0.785926
1 0.722988 1.801180
1 1.129992 0.043373
1 0.166360 0.114548
1 0.270871 2.560880
1 1.384881 0.889131
1 0.771335 2.215988
1 1.271729 3.672151
1 1.740492 4.400955
1 1.983260 1.197085
1 0.903384 0.650662
1 0.655263 2.941541
1 1.507075 2.382622
1 1.326794 1.987026
1 1.194466 0.814387
1 0.736577 2.621223
1 1.404391 3.482047
1 1.679380 1.173371
1 0.893736 4.215412
1 1.919636 5.523552
1 2.431346 0.271831
1 0.419056 0.784497
1 0.722301 2.923523
1 1.501327 1.147461
1 0.883109 2.281852
1 1.293596 4.814884
1 2.132496 2.609191
1 1.400506 2.323121
1 1.307228 0.984742
1 0.814067 0.653409
1 0.656696 5.112883
1 2.249110 3.380027
1 1.646765 1.836493
1 1.142385 2.931940
1 1.504012 4.383552
1 1.977221 4.019847
1 1.854129 4.763277
1 2.113202 2.327828
1 1.308779 4.700663
1 2.090091 5.562005
1 2.450329 5.671970
1 2.507221 0.319137
1 0.454648 4.182051
1 1.908359 4.019992
1 1.854177 0.918558
1 0.784681 0.416725
1 0.520939 4.428708
1 1.992923 2.688967
1 1.426218 4.803438
1 2.128197 5.019787
1 2.211610 3.229701
1 1.598846 1.152221
1 0.885068 0.605483
1 0.631287 3.880795
1 1.808319 5.063427
1 2.229053 1.552076
1 1.040303 4.235331
1 1.926391 1.009964
1 0.825052 3.578786
1 1.710413 6.010299
